0.00000083, -0.00005277, 0.00000000,  0, 0.02635098, 0
-0.00001195, -0.00010355, 0.00000000,  0, 0.05306005, 0
-0.00003875, -0.00017283, 0.00000000,  0, 0.08347511, 0
-0.00005805, -0.00024219, 0.00000000,  0, 0.11936903, 0
-0.00009785, -0.00032794, 0.00000000,  0, 0.15924907, 0
-0.00014305, -0.00038669, 0.00000000,  0, 0.18861794, 0
-0.00016697, -0.00042105, 0.00000000,  0, 0.22579002, 0
-0.00018956, -0.00044247, 0.00000000,  0, 0.25859809, 0
-0.00020060, -0.00044436, 0.00000000,  0, 0.29194713, 0
-0.00020652, -0.00042754, 0.00000000,  0, 0.32387495, 0
-0.00022049, -0.00040189, 0.00000000,  0, 0.35538697, 0
-0.00023432, -0.00035104, 0.00000000,  0, 0.38946605, 0
-0.00025367, -0.00033449, 0.00000000,  0, 0.42153215, 0
-0.00029693, -0.00033714, 0.00000000,  0, 0.45269203, 0
-0.00033197, -0.00034832, 0.00000000,  0, 0.48866010, 0
-0.00038986, -0.00035918, 0.00000000,  0, 0.52474594, 0
-0.00045844, -0.00034504, 0.00000000,  0, 0.55629110, 0
-0.00052432, -0.00030371, 0.00000000,  0, 0.58762312, 0
-0.00058162, -0.00024467, 0.00000000,  0, 0.62430501, 0
-0.00064919, -0.00018985, 0.00000000,  0, 0.65544510, 0
-0.00072610, -0.00012361, 0.00000000,  0, 0.69153595, 0
-0.00082333, -0.00004318, 0.00000000,  0, 0.74313903, 0
-0.00091334, 0.00004979, 0.00000000,  0, 0.78893113, 0
-0.00096358, 0.00011828, 0.00000000,  0, 0.82429600, 0
-0.00100937, 0.00021921, 0.00000000,  0, 0.86898518, 0
-0.00107761, 0.00028289, 0.00000000,  0, 0.91494107, 0
-0.00114794, 0.00031809, 0.00000000,  0, 0.96033311, 0
-0.00122140, 0.00031548, 0.00000000,  0, 0.99656796, 0
-0.00125498, 0.00030636, 0.00000000,  0, 1.02556205, 0
-0.00126961, 0.00031836, 0.00000000,  0, 1.05771708, 0
-0.00126628, 0.00034846, 0.00000000,  0, 1.08926201, 0
-0.00126608, 0.00041271, 0.00000000,  0, 1.12145209, 0
-0.00126835, 0.00049393, 0.00000000,  0, 1.15479398, 0
-0.00126698, 0.00060112, 0.00000000,  0, 1.18583012, 0
-0.00125028, 0.00072085, 0.00000000,  0, 1.21603894, 0
-0.00120961, 0.00095090, 0.00000000,  0, 1.25347710, 0
-0.00116976, 0.00113486, 0.00000000,  0, 1.28539205, 0
-0.00112168, 0.00132914, 0.00000000,  0, 1.31726408, 0
-0.00104330, 0.00155101, 0.00000000,  0, 1.35794306, 0
-0.00097355, 0.00176564, 0.00000000,  0, 1.39846110, 0
-0.00091160, 0.00195084, 0.00000000,  0, 1.43159199, 0
-0.00081672, 0.00218538, 0.00000000,  0, 1.46411610, 0
-0.00074779, 0.00233497, 0.00000000,  0, 1.49818707, 0
-0.00068529, 0.00246287, 0.00000000,  0, 1.53323412, 0
-0.00057060, 0.00266942, 0.00000000,  0, 1.57767701, 0
-0.00047534, 0.00281184, 0.00000000,  0, 1.61897302, 0
-0.00039341, 0.00296493, 0.00000000,  0, 1.65613604, 0
-0.00034901, 0.00307241, 0.00000000,  0, 1.68764305, 0
-0.00032146, 0.00318611, 0.00000000,  0, 1.71765614, 0
-0.00029373, 0.00329905, 0.00000000,  0, 1.74919796, 0
-0.00026551, 0.00340011, 0.00000000,  0, 1.78104115, 0
-0.00023994, 0.00349433, 0.00000000,  0, 1.81306505, 0
-0.00020888, 0.00356728, 0.00000000,  0, 1.84474111, 0
-0.00018287, 0.00359385, 0.00000000,  0, 1.87719417, 0
-0.00015828, 0.00359683, 0.00000000,  0, 1.90821099, 0
-0.00010198, 0.00360054, 0.00000000,  0, 1.94403911, 0
-0.00006173, 0.00360149, 0.00000000,  0, 1.97725701, 0
-0.00004132, 0.00359678, 0.00000000,  0, 2.01087213, 0
-0.00002025, 0.00358301, 0.00000000,  0, 2.05108500, 0
-0.00003802, 0.00371553, 0.00000000,  0, 2.08663511, 0
-0.00002883, 0.00381051, 0.00000000,  0, 2.11781001, 0
-0.00001853, 0.00388040, 0.00000000,  0, 2.15356016, 0
-0.00001628, 0.00384183, 0.00000000,  0, 2.18535495, 0
-0.00001595, 0.00378157, 0.00000000,  0, 2.21800709, 0
-0.00001648, 0.00369172, 0.00000000,  0, 2.24852610, 0
-0.00001737, 0.00363860, 0.00000000,  0, 2.28052306, 0
-0.00002408, 0.00354618, 0.00000000,  0, 2.31709003, 0
-0.00005218, 0.00343733, 0.00000000,  0, 2.35680294, 0
-0.00009277, 0.00335032, 0.00000000,  0, 2.40036511, 0
-0.00010654, 0.00330427, 0.00000000,  0, 2.43341303, 0
-0.00012308, 0.00323739, 0.00000000,  0, 2.46272707, 0
-0.00012138, 0.00317706, 0.00000000,  0, 2.49486804, 0
-0.00013144, 0.00309245, 0.00000000,  0, 2.52729607, 0
-0.00015079, 0.00301097, 0.00000000,  0, 2.55882406, 0
-0.00017487, 0.00293658, 0.00000000,  0, 2.59457207, 0
-0.00021593, 0.00285662, 0.00000000,  0, 2.62508607, 0
-0.00024504, 0.00279627, 0.00000000,  0, 2.67174411, 0
-0.00024951, 0.00275676, 0.00000000,  0, 2.72352099, 0
-0.00025058, 0.00273150, 0.00000000,  0, 2.77140498, 0
-0.00026561, 0.00270017, 0.00000000,  0, 2.80785704, 0
-0.00026694, 0.00266894, 0.00000000,  0, 2.83861113, 0
-0.00024995, 0.00261251, 0.00000000,  0, 2.86911416, 0
-0.00023781, 0.00253804, 0.00000000,  0, 2.90320611, 0
-0.00023215, 0.00250064, 0.00000000,  0, 2.93208599, 0
-0.00022944, 0.00249149, 0.00000000,  0, 2.96133494, 0
-0.00022819, 0.00246577, 0.00000000,  0, 2.99194312, 0
-0.00023738, 0.00245398, 0.00000000,  0, 3.02527213, 0
-0.00025623, 0.00242912, 0.00000000,  0, 3.05728412, 0
-0.00026658, 0.00241588, 0.00000000,  0, 3.09185100, 0
-0.00028163, 0.00241950, 0.00000000,  0, 3.12197018, 0
-0.00030396, 0.00238000, 0.00000000,  0, 3.15689898, 0
-0.00030161, 0.00235208, 0.00000000,  0, 3.19197512, 0
-0.00031653, 0.00234580, 0.00000000,  0, 3.22161508, 0
-0.00032062, 0.00231828, 0.00000000,  0, 3.25259209, 0
-0.00032529, 0.00226335, 0.00000000,  0, 3.29198813, 0
-0.00032402, 0.00221269, 0.00000000,  0, 3.32498097, 0
-0.00033283, 0.00216367, 0.00000000,  0, 3.35396814, 0
-0.00035104, 0.00210531, 0.00000000,  0, 3.38530207, 0
-0.00037718, 0.00205467, 0.00000000,  0, 3.41651106, 0
-0.00039523, 0.00202498, 0.00000000,  0, 3.44778395, 0
-0.00040707, 0.00200374, 0.00000000,  0, 3.48014402, 0
-0.00041229, 0.00195011, 0.00000000,  0, 3.51725411, 0
-0.00041073, 0.00191081, 0.00000000,  0, 3.54859710, 0
-0.00040977, 0.00183491, 0.00000000,  0, 3.58220315, 0
-0.00042327, 0.00179402, 0.00000000,  0, 3.61865401, 0
-0.00047447, 0.00170176, 0.00000000,  0, 3.66986799, 0
-0.00049550, 0.00163724, 0.00000000,  0, 3.72078705, 0
-0.00048135, 0.00171555, 0.00000000,  0, 3.76964307, 0
-0.00046769, 0.00186649, 0.00000000,  0, 3.80481505, 0
-0.00042677, 0.00196418, 0.00000000,  0, 3.83636212, 0
